,datetime,open,high,low,close,volume,ema1,ema2,signal
0,2022-05-13 20:00:00,1806.5,1819.1,1805.9,1810.1,36455.04995,,,0
1,2022-05-14 00:00:00,1810.1,1816.4,1807.1,1807.1,24453.24435,,,0
2,2022-05-14 04:00:00,1807.1,1807.2,1802.6,1806.4,3854.30867,,,0
3,2022-05-14 08:00:00,1806.4,1809.1,1805.3,1805.3,5660.09912,,,0
4,2022-05-14 12:00:00,1805.3,1808.6,1805.0,1806.5,17056.49995,1806.988888888889,,0
5,2022-05-14 16:00:00,1806.5,1810.0,1806.5,1808.9,7991.75532,1807.6259259259261,,0
6,2022-05-14 20:00:00,1808.9,1810.4,1808.3,1809.4,5808.20563,1808.2172839506175,,0
7,2022-05-15 00:00:00,1809.4,1811.3,1806.5,1811.0,51518.49927,1809.1448559670785,,0
8,2022-05-15 04:00:00,1811.0,1815.5,1806.0,1808.0,14277.89313,1808.7632373113856,,0
9,2022-05-15 08:00:00,1808.0,1813.0,1806.0,1810.9,10380.15007,1809.475491540924,1809.0986744797551,0
10,2022-05-15 12:00:00,1810.9,1814.0,1810.9,1811.5,83222.64242,1810.1503276939493,1809.5352791197997,0
11,2022-05-15 16:00:00,1811.5,1811.5,1808.6,1810.9,47883.29943,1810.400218462633,1809.7834101889268,0
12,2022-05-15 20:00:00,1810.9,1811.0,1808.6,1810.9,36441.99487,1810.566812308422,1809.9864265182127,0
13,2022-05-16 00:00:00,1810.9,1814.9,1808.6,1808.6,96599.11455,1809.9112082056147,1809.7343489694465,0
14,2022-05-16 04:00:00,1808.6,1809.4,1788.3,1791.3,167498.12107,1803.7074721370766,1806.3826491568198,2
15,2022-05-16 08:00:00,1791.3,1812.4,1790.1,1801.9,186944.10137,1803.104981424718,1805.567622037398,0
16,2022-05-16 12:00:00,1801.9,1824.0,1800.0,1814.0,92131.48168,1806.7366542831455,1807.100781666962,0
17,2022-05-16 16:00:00,1814.0,1828.4,1811.8,1824.9,277787.72594,1812.7911028554304,1810.3370031820596,1
18,2022-05-16 20:00:00,1824.9,1826.0,1822.2,1826.0,14274.99398,1817.194068570287,1813.1848207853213,0
19,2022-05-17 00:00:00,1826.0,1830.8,1822.2,1823.0,39958.04904,1819.129379046858,1814.9693988243537,0
20,2022-05-17 04:00:00,1823.0,1829.4,1823.0,1824.5,53664.27134,1820.9195860312389,1816.7022354017438,0
21,2022-05-17 08:00:00,1824.5,1836.4,1823.8,1835.2,117690.47659,1825.6797240208261,1820.0654653286995,0
22,2022-05-17 12:00:00,1835.2,1843.2,1823.0,1825.9,523571.67033,1825.7531493472175,1821.1262898143905,0
23,2022-05-17 16:00:00,1825.9,1829.0,1820.0,1821.7,31584.8527,1824.4020995648118,1821.2306007572286,0
24,2022-05-17 20:00:00,1821.7,1821.7,1819.0,1819.8,15417.41712,1822.8680663765413,1820.9704915286416,0
25,2022-05-18 00:00:00,1819.8,1821.0,1809.0,1812.5,87183.33109,1819.4120442510275,1819.4304021597975,2
26,2022-05-18 04:00:00,1812.5,1820.0,1812.5,1819.9,39724.28189,1819.5746961673517,1819.5157835852888,1
27,2022-05-18 08:00:00,1819.9,1824.2,1813.4,1814.7,304826.6714,1817.9497974449014,1818.6401865697817,2
28,2022-05-18 12:00:00,1814.7,1825.9,1811.7,1824.5,158050.48159,1820.1331982966012,1819.7056071934576,1
29,2022-05-18 16:00:00,1824.5,1826.7,1817.1,1819.0,378487.02534,1819.7554655310676,1819.5773149764652,0
30,2022-05-18 20:00:00,1819.0,1820.8,1803.2,1816.5,66633.2111,1818.6703103540451,1819.0178031625624,2
31,2022-05-19 00:00:00,1816.5,1824.0,1815.7,1820.0,19525.83277,1819.11354023603,1819.1963844057327,0
32,2022-05-19 04:00:00,1820.0,1823.3,1815.7,1815.7,13495.73545,1817.9756934906868,1818.5606781501447,0
33,2022-05-19 08:00:00,1815.7,1837.9,1815.7,1837.0,273292.27747,1824.3171289937914,1821.9132821228454,1
34,2022-05-19 12:00:00,1837.0,1852.0,1833.5,1845.8,164226.3019,1831.478085995861,1826.2563217368734,0
35,2022-05-19 16:00:00,1845.8,1849.8,1845.0,1847.2,25986.8838,1836.7187239972409,1830.06426323926,0
36,2022-05-19 20:00:00,1847.2,1851.5,1845.0,1850.3,41312.46784,1841.2458159981607,1833.7434881048491,0
37,2022-05-20 00:00:00,1850.3,1851.0,1844.5,1845.5,67381.4656,1842.6638773321074,1835.8810357221491,0
38,2022-05-20 04:00:00,1845.5,1851.4,1842.3,1844.8,45707.64594,1843.3759182214048,1837.5026655908493,0
39,2022-05-20 08:00:00,1844.8,1849.4,1844.7,1847.7,25251.89158,1844.8172788142701,1839.356726392513,0
