,datetime,open,high,low,close,volume,ema1,ema2,signal
0,2022-06-23 03:00:00,1840.3,1841.3,1840.3,1840.3,24.66203,,,0
1,2022-06-23 04:00:00,1840.3,1841.7,1840.3,1840.3,564.06724,,,0
2,2022-06-23 05:00:00,1840.3,1840.4,1837.0,1837.2,779.84463,,,0
3,2022-06-23 06:00:00,1837.2,1842.7,1837.0,1839.5,133.00126,,,0
4,2022-06-23 07:00:00,1839.5,1842.3,1837.6,1839.8,269.00252,1839.4962962962968,,0
5,2022-06-23 08:00:00,1839.8,1840.4,1838.6,1840.1,24.10283,1839.697530864198,,0
6,2022-06-23 09:00:00,1840.1,1840.2,1836.0,1836.1,383.58948,1838.4983539094653,,0
7,2022-06-23 10:00:00,1836.1,1838.5,1831.4,1835.6,6032.11938,1837.5322359396437,,0
8,2022-06-23 11:00:00,1835.6,1835.6,1833.7,1833.9,1794.54769,1836.3214906264293,,0
9,2022-06-23 12:00:00,1833.9,1838.2,1833.6,1835.5,691.94654,1836.0476604176197,1837.2533041992317,0
10,2022-06-23 13:00:00,1835.5,1844.8,1833.8,1841.0,1052.57888,1837.6984402784133,1837.9345216175532,0
11,2022-06-23 14:00:00,1841.0,1843.9,1841.0,1843.9,72.98644,1839.7656268522755,1839.0191540507253,1
12,2022-06-23 15:00:00,1843.9,1843.9,1835.0,1835.0,48.606,1838.177084568184,1838.288398768775,2
13,2022-06-23 16:00:00,1835.0,1839.9,1832.5,1833.3,2796.2163,1836.5513897121227,1837.3814171744523,0
14,2022-06-23 17:00:00,1833.3,1833.3,1831.6,1831.6,1.46563,1834.9009264747485,1836.3302504154608,0
15,2022-06-23 18:00:00,1831.6,1831.6,1829.4,1829.4,855.87943,1833.0672843164991,1835.0702048853768,0
16,2022-06-23 19:00:00,1829.4,1829.8,1828.7,1829.1,2991.34894,1831.7448562109994,1833.9847130880355,0
17,2022-06-23 20:00:00,1829.1,1829.8,1827.0,1829.6,3803.1677,1831.0299041406663,1833.1874925265743,0
18,2022-06-23 21:00:00,1829.6,1829.8,1826.0,1828.6,831.90698,1830.2199360937777,1832.353402976288,0
19,2022-06-23 22:00:00,1828.6,1830.5,1828.6,1829.3,918.5822,1829.9132907291853,1831.7982387987809,0
20,2022-06-23 23:00:00,1829.3,1829.8,1829.3,1829.8,504.65601,1829.8755271527903,1831.434922653548,0
21,2022-06-24 00:00:00,1829.8,1830.7,1829.7,1830.7,22.69068,1830.1503514351937,1831.3013003529027,0
22,2022-06-24 01:00:00,1830.7,1831.4,1828.4,1828.4,1.09794,1829.566900956796,1830.7737911978295,0
23,2022-06-24 02:00:00,1828.4,1831.6,1828.4,1831.6,0.18316,1830.244600637864,1830.924010980042,0
24,2022-06-24 03:00:00,1831.6,1831.6,1831.5,1831.5,0.0,1830.6630670919096,1831.028736256398,0
25,2022-06-24 04:00:00,1831.5,1831.7,1828.5,1828.5,542.85574,1829.94204472794,1830.5689660279618,0
26,2022-06-24 05:00:00,1828.5,1831.7,1826.0,1828.5,8.77732,1829.46136315196,1830.1927903865142,0
27,2022-06-24 06:00:00,1828.5,1828.5,1826.2,1826.6,50.04814,1828.50757543464,1829.5395557707843,0
28,2022-06-24 07:00:00,1826.6,1832.4,1826.1,1832.3,218.12081,1829.7717169564269,1830.0414547215505,0
29,2022-06-24 08:00:00,1832.3,1832.5,1832.3,1832.4,13.194,1830.6478113042847,1830.470281135814,1
30,2022-06-24 09:00:00,1832.4,1832.5,1827.2,1827.2,26.19576,1829.4985408695231,1829.875684565666,2
31,2022-06-24 10:00:00,1827.2,1831.7,1827.2,1831.6,13.00422,1830.1990272463488,1830.1891964628176,1
32,2022-06-24 11:00:00,1831.6,1831.6,1827.2,1827.5,31.10321,1829.299351497566,1829.700251651396,2
33,2022-06-24 12:00:00,1827.5,1830.1,1826.3,1830.0,1904.02609,1829.5329009983775,1829.7547513511422,0
34,2022-06-24 13:00:00,1830.0,1830.6,1823.0,1830.0,1201.83773,1829.6886006655852,1829.7993420145708,0
35,2022-06-24 14:00:00,1830.0,1831.4,1829.9,1831.2,3.84454,1830.1924004437237,1830.0540071028306,1
36,2022-06-24 15:00:00,1831.2,1832.2,1831.2,1832.0,49.64565,1830.7949336291495,1830.407823993225,0
37,2022-06-24 16:00:00,1832.0,1832.4,1830.3,1832.2,116.90521,1831.2632890860998,1830.7336741762751,0
38,2022-06-24 17:00:00,1832.2,1832.2,1828.6,1832.2,1194.28151,1831.5755260574,1831.0002788714978,0
39,2022-06-24 18:00:00,1832.2,1832.5,1829.8,1832.5,1051.95753,1831.883684038267,1831.2729554403163,0
40,2022-06-24 19:00:00,1832.5,1832.5,1830.2,1830.4,103.87725,1831.3891226921783,1831.1142362693495,0
41,2022-06-24 20:00:00,1830.4,1830.4,1827.2,1827.4,31.44038,1830.0594151281189,1830.4389205840132,2
42,2022-06-24 21:00:00,1827.4,1829.4,1825.4,1826.0,436.8315,1828.7062767520792,1829.6318441141925,0
43,2022-06-24 22:00:00,1826.0,1829.5,1826.0,1827.4,47.68236,1828.270851168053,1829.2260542752483,0
44,2022-06-24 23:00:00,1827.4,1829.5,1824.0,1824.5,1914.45219,1827.013900778702,1828.3667716797486,0
45,2022-06-25 00:00:00,1824.5,1827.9,1824.0,1827.9,716.65167,1827.3092671858014,1828.2819041016123,0
46,2022-06-25 01:00:00,1827.9,1828.0,1827.2,1827.3,48.07185,1827.3061781238678,1828.1033760831372,0
47,2022-06-25 02:00:00,1827.3,1827.3,1824.1,1824.3,317.91295,1826.3041187492452,1827.4118531589304,0
48,2022-06-25 03:00:00,1824.3,1825.3,1824.3,1825.2,24.457,1825.9360791661634,1827.009698039125,0
49,2022-06-25 04:00:00,1825.2,1825.3,1825.2,1825.2,11.8638,1825.6907194441092,1826.6806620320112,0
50,2022-06-25 05:00:00,1825.2,1826.5,1824.9,1826.5,2663.47322,1825.960479629406,1826.647814389827,0
51,2022-06-25 06:00:00,1826.5,1827.4,1826.4,1827.2,182.12577,1826.373653086271,1826.7482117734949,0
52,2022-06-25 07:00:00,1827.2,1827.9,1824.5,1824.5,81.4794,1825.749102057514,1826.3394459964957,0
53,2022-06-25 08:00:00,1824.5,1826.9,1824.4,1824.5,51.63817,1825.3327347050094,1826.00500126986,0
54,2022-06-25 09:00:00,1824.5,1825.1,1824.5,1825.1,37.41175,1825.2551564700063,1825.8404555844309,0
55,2022-06-25 10:00:00,1825.1,1827.2,1825.1,1826.6,1875.0797,1825.7034376466709,1825.9785545690797,0
56,2022-06-25 11:00:00,1826.6,1826.6,1826.0,1826.3,36.70743,1825.9022917644475,1826.0369991928833,0
57,2022-06-25 12:00:00,1826.3,1826.3,1825.0,1825.0,207.15091,1825.601527842965,1825.8484538850862,0
58,2022-06-25 13:00:00,1825.0,1825.1,1824.7,1825.1,72.99832,1825.43435189531,1825.712371360525,0
59,2022-06-25 14:00:00,1825.1,1825.3,1824.7,1825.3,48.1806,1825.3895679302068,1825.6373947495204,0
60,2022-06-25 15:00:00,1825.3,1826.0,1824.7,1825.1,30.48124,1825.2930452868045,1825.5396866132437,0
61,2022-06-25 16:00:00,1825.1,1825.7,1824.7,1825.7,26.82753,1825.4286968578697,1825.5688345017447,0
62,2022-06-25 17:00:00,1825.7,1825.9,1824.7,1824.8,13.13827,1825.2191312385798,1825.4290464105184,0
63,2022-06-25 18:00:00,1824.8,1826.9,1824.8,1826.8,395.66007,1825.7460874923868,1825.678310699515,1
64,2022-06-25 19:00:00,1826.8,1827.1,1825.4,1827.1,84.92624,1826.1973916615914,1825.9367996632393,0
65,2022-06-25 20:00:00,1827.1,1827.8,1819.0,1824.0,28612.30587,1825.4649277743945,1825.5846542699228,2
66,2022-06-25 21:00:00,1824.0,1825.9,1824.0,1825.9,266.71781,1825.6099518495967,1825.6419898572094,0
67,2022-06-25 22:00:00,1825.9,1829.3,1825.4,1825.5,901.58427,1825.5733012330645,1825.6161735195349,0
68,2022-06-25 23:00:00,1825.5,1826.3,1824.5,1826.3,38.14643,1825.8155341553766,1825.740505606892,1
69,2022-06-26 00:00:00,1826.3,1826.3,1822.8,1824.5,337.07415,1825.3770227702512,1825.5149591329116,2
70,2022-06-26 01:00:00,1824.5,1825.8,1823.2,1823.9,48.51776,1824.8846818468344,1825.2213301996549,0
71,2022-06-26 02:00:00,1823.9,1824.2,1822.5,1822.7,1468.32129,1824.1564545645563,1824.7629065269903,0
72,2022-06-26 03:00:00,1822.7,1825.6,1822.6,1825.6,633.21999,1824.637636376371,1824.9151053402647,0
73,2022-06-26 04:00:00,1825.6,1826.4,1825.3,1826.0,138.41737,1825.0917575842473,1825.112358914762,0
74,2022-06-26 05:00:00,1826.0,1827.4,1825.8,1827.4,94.27809,1825.8611717228318,1825.5282936575325,1
75,2022-06-26 06:00:00,1827.4,1827.9,1825.0,1827.2,1924.84564,1826.3074478152214,1825.8322402652539,0
76,2022-06-26 07:00:00,1827.2,1827.6,1823.2,1826.0,1598.38752,1826.2049652101477,1825.8627420352077,0
77,2022-06-26 08:00:00,1826.0,1826.0,1823.0,1823.0,1403.1972,1825.1366434734318,1825.3422434833517,2
78,2022-06-26 09:00:00,1823.0,1826.5,1822.9,1826.5,467.70671,1825.5910956489547,1825.5527446681967,1
79,2022-06-26 10:00:00,1826.5,1826.8,1825.0,1825.3,190.8706,1825.4940637659697,1825.5067910921607,2
80,2022-06-26 11:00:00,1825.3,1827.5,1825.2,1826.6,46.55834,1825.8627091773133,1825.7055563481313,1
81,2022-06-26 12:00:00,1826.6,1827.7,1823.5,1823.6,988.3691,1825.1084727848756,1825.322727921198,2
82,2022-06-26 13:00:00,1823.6,1825.3,1821.8,1825.3,277.3166,1825.1723151899173,1825.318595571889,0
83,2022-06-26 14:00:00,1825.3,1825.9,1823.2,1825.5,211.19764,1825.281543459945,1825.351578195182,0
84,2022-06-26 15:00:00,1825.5,1825.9,1823.2,1824.0,172.75487,1824.85436230663,1825.1058367051487,0
85,2022-06-26 16:00:00,1824.0,1824.6,1824.0,1824.1,54.17894,1824.6029082044201,1824.9229573042126,0
86,2022-06-26 17:00:00,1824.1,1824.4,1824.0,1824.0,78.80113,1824.401938802947,1824.7551468852648,0
87,2022-06-26 18:00:00,1824.0,1826.2,1824.0,1826.1,73.35224,1824.9679592019647,1824.9996656333983,0
88,2022-06-26 19:00:00,1826.1,1832.0,1825.3,1832.0,1297.75083,1827.3119728013098,1826.2724537000531,1
89,2022-06-26 20:00:00,1832.0,1832.0,1827.6,1827.6,1202.611,1827.40798186754,1826.5138257545889,0
90,2022-06-26 21:00:00,1827.6,1830.7,1826.6,1826.8,91.74456,1827.2053212450269,1826.5658574355725,0
91,2022-06-26 22:00:00,1826.8,1836.8,1826.6,1835.3,33.3968,1829.9035474966847,1828.1538833563775,0
92,2022-06-26 23:00:00,1835.3,1835.3,1830.0,1830.8,16.65472,1830.20236499779,1828.6349954733996,0
93,2022-06-27 00:00:00,1830.8,1830.8,1829.9,1830.0,502.9128,1830.1349099985268,1828.8831781145996,0
94,2022-06-27 01:00:00,1830.0,1833.5,1830.0,1833.5,13.01755,1831.2566066656846,1829.7226002755815,0
95,2022-06-27 02:00:00,1833.5,1833.9,1832.7,1833.1,1857.29932,1831.8710711104566,1830.3366729527484,0
96,2022-06-27 03:00:00,1833.1,1835.7,1833.0,1835.7,19.8124,1833.1473807403045,1831.3118233249759,0
97,2022-06-27 04:00:00,1835.7,1836.6,1835.6,1836.6,509.97096,1834.2982538268698,1832.273309993162,0
98,2022-06-27 05:00:00,1836.6,1838.0,1833.5,1833.5,324.87374,1834.0321692179132,1832.4963445398598,0
99,2022-06-27 06:00:00,1833.5,1833.8,1832.4,1833.1,14.11445,1833.7214461452756,1832.606100078067,0
