,datetime,open,high,low,close,volume,ema1,ema2,signal
19,2022-06-26 17:30:00,1825.4,1825.8,1825.3,1825.3,2081.16,1825.3634960950662,1825.3006266725074,0
20,2022-06-26 17:45:00,1825.3,1826.7,1825.3,1825.6,3414.793,1825.4423307300442,1825.355058186597,0
21,2022-06-26 18:00:00,1825.6,1825.7,1825.3,1825.3,565.959,1825.394887153363,1825.3450476072157,0
22,2022-06-26 18:15:00,1825.3,1826.0,1825.3,1826.0,547.778,1825.5965914355756,1825.4641298604492,0
23,2022-06-26 18:30:00,1826.0,1827.5,1825.5,1827.5,1424.738,1826.2310609570504,1825.8342880676403,0
24,2022-06-26 18:45:00,1827.5,1830.1,1826.7,1828.1,11319.891,1826.8540406380337,1826.2462356917054,0
25,2022-06-26 19:00:00,1828.1,1830.4,1828.1,1829.4,20361.967,1827.7026937586893,1826.8196473841226,0
26,2022-06-26 19:15:00,1829.4,1832.5,1828.6,1831.0,27427.985,1828.8017958391263,1827.5797114961003,0
27,2022-06-26 19:30:00,1831.0,1833.0,1830.1,1830.1,34193.532,1829.2345305594176,1828.0379457695365,0
28,2022-06-26 19:45:00,1830.1,1830.6,1829.0,1829.6,43088.004,1829.3563537062785,1828.3219556296208,0
29,2022-06-26 20:00:00,1829.6,1830.4,1829.1,1830.0,43041.552,1829.5709024708524,1828.6270546060532,0
30,2022-06-26 20:15:00,1830.0,1830.2,1829.2,1829.2,4813.179,1829.4472683139018,1828.7312264958618,0
31,2022-06-26 20:30:00,1829.2,1831.4,1829.2,1831.2,10647.939,1830.031512209268,1829.1800944057052,0
32,2022-06-26 20:45:00,1831.2,1831.3,1829.0,1829.4,20624.006,1829.821008139512,1829.2200772410315,0
33,2022-06-26 21:00:00,1829.4,1830.5,1828.2,1828.6,34138.485,1829.4140054263414,1829.1073359244801,0
34,2022-06-26 21:15:00,1828.6,1829.6,1828.2,1829.0,10791.344,1829.276003617561,1829.0878203018472,0
35,2022-06-26 21:30:00,1829.0,1829.0,1828.3,1828.7,12159.024,1829.0840024117074,1829.017307519693,0
36,2022-06-26 21:45:00,1828.7,1832.7,1826.6,1830.5,111593.823,1829.5560016078052,1829.2868879706577,0
37,2022-06-26 22:00:00,1830.5,1834.1,1828.7,1833.5,10745.727,1830.8706677385371,1830.052908339629,0
38,2022-06-26 22:15:00,1833.6,1834.7,1831.1,1831.1,22933.868,1830.9471118256915,1830.2432886415147,0
39,2022-06-26 22:30:00,1831.1,1832.4,1830.0,1830.0,39120.794,1830.6314078837945,1830.1990543430575,0
40,2022-06-26 22:45:00,1830.0,1831.4,1830.0,1831.3,1227.035,1830.8542719225297,1830.3992262806833,0
41,2022-06-26 23:00:00,1831.3,1834.5,1831.2,1832.3,3483.469,1831.3361812816865,1830.744821502377,0
42,2022-06-26 23:15:00,1832.3,1832.4,1831.7,1832.3,403.107,1831.6574541877912,1831.0275812292175,0
43,2022-06-26 23:30:00,1832.3,1832.3,1830.7,1831.4,512.714,1831.5716361251943,1831.095293732996,0
44,2022-06-26 23:45:00,1831.4,1831.5,1830.9,1831.0,0.0,1831.3810907501297,1831.077967599724,0
45,2022-06-27 00:00:00,1831.0,1831.2,1830.4,1830.4,3021.134,1831.0540605000865,1830.9547007634103,0
46,2022-06-27 00:15:00,1830.4,1830.4,1830.4,1830.4,0.0,1830.8360403333913,1830.8538460791538,2
47,2022-06-27 00:30:00,1830.4,1830.5,1830.4,1830.5,1793.89,1830.7240268889277,1830.7895104283984,0
48,2022-06-27 00:45:00,1830.5,1830.9,1830.0,1830.0,12298.782,1830.4826845926186,1830.6459630777804,0
49,2022-06-27 01:00:00,1830.0,1832.1,1830.0,1832.0,35231.502,1830.988456395079,1830.8921516090932,1
50,2022-06-27 01:15:00,1832.0,1832.5,1832.0,1832.4,4159.56,1831.4589709300528,1831.1663058619854,0
51,2022-06-27 01:30:00,1832.4,1833.9,1832.4,1833.3,5848.854,1832.072647286702,1831.554250250715,0
52,2022-06-27 01:45:00,1833.3,1833.5,1832.3,1832.3,73.292,1832.1484315244682,1831.6898411142215,0
53,2022-06-27 02:00:00,1832.3,1834.0,1832.3,1834.0,0.0,1832.7656210163123,1832.1098700025448,0
54,2022-06-27 02:15:00,1834.0,1834.0,1834.0,1834.0,0.0,1833.1770806775417,1832.453530002082,0
55,2022-06-27 02:30:00,1834.0,1834.1,1833.1,1834.0,220.091,1833.4513871183613,1832.73470636534,0
56,2022-06-27 02:45:00,1834.0,1834.0,1834.0,1834.0,1815.66,1833.6342580789076,1832.96475975346,0
57,2022-06-27 03:00:00,1834.0,1834.0,1834.0,1834.0,18.34,1833.756172052605,1833.1529852528308,0
58,2022-06-27 03:15:00,1834.0,1835.0,1834.0,1835.0,1853.175,1834.1707813684034,1833.4888061159522,0
59,2022-06-27 03:30:00,1835.0,1835.0,1835.0,1835.0,0.0,1834.4471875789359,1833.7635686403246,0
60,2022-06-27 03:45:00,1835.0,1835.6,1835.0,1835.1,1651.906,1834.6647917192909,1834.0065561602655,0
61,2022-06-27 04:00:00,1835.1,1835.1,1835.1,1835.1,18.351,1834.8098611461942,1834.2053641311263,0
62,2022-06-27 04:15:00,1835.1,1835.1,1835.0,1835.0,73.4,1834.8732407641296,1834.3498433800123,0
63,2022-06-27 04:30:00,1835.0,1835.5,1834.4,1834.5,55.045,1834.7488271760865,1834.3771445836462,0
64,2022-06-27 04:45:00,1834.5,1835.7,1834.4,1835.2,165.203,1834.8992181173912,1834.5267546593468,0
65,2022-06-27 05:00:00,1835.2,1835.7,1834.6,1834.8,1541.078,1834.8661454115943,1834.5764356303744,0
66,2022-06-27 05:15:00,1834.8,1836.4,1834.8,1836.4,14093.409,1835.3774302743964,1834.9079927884882,0
67,2022-06-27 05:30:00,1836.4,1836.4,1833.5,1833.8,66892.457,1834.8516201829311,1834.7065395542177,0
68,2022-06-27 05:45:00,1833.8,1835.0,1833.8,1833.8,44396.303,1834.5010801219541,1834.5417141807236,2
69,2022-06-27 06:00:00,1833.8,1833.8,1833.3,1833.3,1760.157,1834.1007200813028,1834.3159479660465,0
70,2022-06-27 06:15:00,1833.3,1834.1,1832.1,1832.9,33015.527,1833.700480054202,1834.0585028813107,0
71,2022-06-27 06:30:00,1832.9,1833.8,1832.7,1833.8,6763.232,1833.7336533694681,1834.011502357436,0
72,2022-06-27 06:45:00,1833.8,1834.6,1833.0,1834.5,10910.46,1833.9891022463123,1834.1003201106294,0
73,2022-06-27 07:00:00,1834.5,1836.0,1834.5,1836.0,91.749,1834.6594014975417,1834.4457164541511,1
74,2022-06-27 07:15:00,1836.0,1836.7,1835.6,1836.1,7014.242,1835.1396009983612,1834.746495280669,0
75,2022-06-27 07:30:00,1836.1,1837.5,1835.8,1836.2,25892.802,1835.4930673322408,1835.0107688660019,0
76,2022-06-27 07:45:00,1836.2,1836.8,1835.3,1836.4,8576.561,1835.795378221494,1835.2633563449106,0
77,2022-06-27 08:00:00,1836.4,1837.0,1836.3,1836.6,2681.988,1836.0635854809962,1835.5063824640176,0
78,2022-06-27 08:15:00,1836.6,1837.4,1835.6,1837.0,3655.68,1836.3757236539975,1835.7779492887416,0
79,2022-06-27 08:30:00,1837.0,1838.8,1836.8,1838.8,4300.476,1837.1838157693319,1836.3274130544248,0
80,2022-06-27 08:45:00,1838.8,1838.8,1837.2,1838.5,6672.912,1837.6225438462213,1836.722428862711,0
81,2022-06-27 09:00:00,1838.5,1839.4,1838.5,1839.4,2445.89,1838.2150292308143,1837.2092599785817,0
82,2022-06-27 09:15:00,1839.4,1839.4,1837.8,1838.3,2851.004,1838.243352820543,1837.4075763461121,0
83,2022-06-27 09:30:00,1838.3,1840.6,1838.2,1840.6,13721.074,1839.0289018803621,1837.9880170104552,0
84,2022-06-27 09:45:00,1840.6,1841.5,1840.6,1841.5,36698.883,1839.852601253575,1838.6265593721905,0
85,2022-06-27 10:00:00,1841.5,1841.5,1839.2,1841.1,8965.965,1840.2684008357169,1839.0762758499739,0
86,2022-06-27 10:15:00,1841.1,1841.2,1841.1,1841.1,2393.431,1840.5456005571446,1839.444225695433,0
87,2022-06-27 10:30:00,1841.1,1841.2,1841.1,1841.1,2780.071,1840.7304003714298,1839.7452755689906,0
88,2022-06-27 10:45:00,1841.1,1841.6,1841.1,1841.2,4142.791,1840.8869335809534,1840.0097709200832,0
89,2022-06-27 11:00:00,1841.2,1841.2,1840.7,1840.7,993.978,1840.8246223873023,1840.1352671164316,0
90,2022-06-27 11:15:00,1840.7,1840.8,1837.8,1837.8,9217.813,1839.8164149248682,1839.7106730952619,0
91,2022-06-27 11:30:00,1837.8,1840.2,1837.8,1838.8,625.528,1839.4776099499122,1839.5450961688505,2
92,2022-06-27 11:45:00,1838.8,1839.0,1837.4,1837.4,514.571,1838.7850732999416,1839.155078683605,0
93,2022-06-27 12:00:00,1837.4,1837.5,1835.9,1836.3,3783.681,1837.9567155332945,1838.6359734684042,0
94,2022-06-27 12:15:00,1836.3,1836.6,1834.2,1834.3,5559.11,1836.7378103555297,1837.847614655967,0
95,2022-06-27 12:30:00,1834.3,1835.1,1832.0,1833.7,12837.013,1835.7252069036867,1837.0935029003365,0
96,2022-06-27 12:45:00,1833.7,1833.8,1832.4,1833.8,54.997,1835.0834712691246,1836.4946841911844,0
97,2022-06-27 13:00:00,1833.8,1834.7,1833.5,1834.0,5960.02,1834.7223141794166,1836.0411052473326,0
98,2022-06-27 13:15:00,1834.0,1835.0,1833.0,1833.0,8895.598,1834.1482094529445,1835.4881770205448,0
99,2022-06-27 13:30:00,1833.0,1833.2,1833.0,1833.2,0.0,1833.8321396352965,1835.072144834991,0
