,datetime,open,high,low,close,volume,ema1,ema2,signal
0,2022-06-11 09:30:00,1878.2,1878.9,1875.8,1878.9,996.96396,,,0
1,2022-06-11 09:45:00,1878.9,1878.9,1875.3,1875.4,12.75204,,,0
2,2022-06-11 10:00:00,1875.4,1875.5,1875.4,1875.5,63.38852,,,0
3,2022-06-11 10:15:00,1875.5,1875.5,1875.5,1875.5,1.5004,,,0
4,2022-06-11 10:30:00,1875.5,1875.5,1875.5,1875.5,19.1301,1876.1617283950618,,0
5,2022-06-11 10:45:00,1875.5,1876.0,1875.5,1876.0,308.89485,1876.1078189300413,,0
6,2022-06-11 11:00:00,1876.0,1878.3,1875.5,1875.5,6391.18682,1875.9052126200277,,0
7,2022-06-11 11:15:00,1875.5,1876.0,1875.5,1875.9,5764.56152,1875.9034750800186,,0
8,2022-06-11 11:30:00,1875.9,1876.0,1875.9,1876.0,0.0,1875.9356500533459,,0
9,2022-06-11 11:45:00,1876.0,1876.0,1876.0,1876.0,2.0636,1875.957100035564,1876.3096958636897,0
10,2022-06-11 12:00:00,1876.0,1880.7,1876.0,1880.7,1667.19642,1877.5380666903761,1877.1079329793824,1
11,2022-06-11 12:15:00,1880.7,1881.6,1880.1,1880.1,1514.7824,1878.3920444602509,1877.651945164949,0
12,2022-06-11 12:30:00,1880.1,1880.1,1880.1,1880.1,528.68412,1878.9613629735009,1878.097046044049,0
13,2022-06-11 12:45:00,1880.1,1880.1,1880.0,1880.0,1092.28,1879.3075753156672,1878.4430376724035,0
14,2022-06-11 13:00:00,1880.0,1880.1,1880.0,1880.0,938.12049,1879.5383835437783,1878.7261217319663,0
15,2022-06-11 13:15:00,1880.0,1880.1,1880.0,1880.1,24.252,1879.7255890291858,1878.9759177806995,0
16,2022-06-11 13:30:00,1880.1,1880.1,1877.3,1877.8,2856.02366,1879.0837260194571,1878.762114547845,0
17,2022-06-11 13:45:00,1877.8,1877.8,1877.8,1877.8,0.0,1878.655817346305,1878.587184630055,0
18,2022-06-11 14:00:00,1877.8,1878.0,1877.8,1878.0,0.0,1878.4372115642034,1878.4804237882267,2
19,2022-06-11 14:15:00,1878.0,1878.0,1878.0,1878.0,0.0,1878.2914743761357,1878.393074008549,0
20,2022-06-11 14:30:00,1878.0,1878.0,1877.9,1877.9,203.00269,1878.160982917424,1878.3034241888129,0
21,2022-06-11 14:45:00,1877.9,1877.9,1877.3,1877.3,122.58769,1877.8739886116161,1878.1209834272104,0
22,2022-06-11 15:00:00,1877.3,1881.6,1877.3,1881.5,3.38688,1879.082659074411,1878.7353500768086,1
23,2022-06-11 15:15:00,1881.5,1881.5,1881.1,1881.5,0.0,1879.8884393829408,1879.238013699207,0
24,2022-06-11 15:30:00,1881.5,1881.8,1881.4,1881.7,83.16711,1880.4922929219606,1879.6856475720783,0
25,2022-06-11 15:45:00,1881.7,1890.7,1878.9,1883.0,12345.35465,1881.3281952813072,1880.2882571044274,0
26,2022-06-11 16:00:00,1883.0,1883.0,1881.8,1881.8,12.79624,1881.4854635208717,1880.563119449077,0
27,2022-06-11 16:15:00,1881.8,1881.8,1880.9,1880.9,292.80223,1881.2903090139146,1880.6243704583355,0
28,2022-06-11 16:30:00,1880.9,1880.9,1880.9,1880.9,0.18809,1881.1602060092766,1880.6744849204563,0
29,2022-06-11 16:45:00,1880.9,1884.3,1880.5,1880.6,160.0534,1880.9734706728511,1880.660942207646,0
30,2022-06-11 17:00:00,1880.6,1883.7,1880.5,1880.5,944.77254,1880.8156471152342,1880.631679988074,0
31,2022-06-11 17:15:00,1880.5,1880.5,1880.5,1880.5,3638.20335,1880.7104314101562,1880.6077381720604,0
32,2022-06-11 17:30:00,1880.5,1880.5,1880.4,1880.4,3742.74816,1880.6069542734376,1880.5699675953222,0
33,2022-06-11 17:45:00,1880.4,1880.8,1880.4,1880.7,252.20288,1880.6379695156252,1880.5936098507182,0
34,2022-06-11 18:00:00,1880.7,1880.7,1880.2,1880.2,3697.4133,1880.4919796770837,1880.5220444233146,2
35,2022-06-11 18:15:00,1880.2,1880.2,1880.2,1880.2,0.0,1880.3946531180559,1880.4634908918028,0
